quant,L1,L2,a1,a2,b1,b2
1277,64.1583560369283,57.2219718902561,1.87624376007356,6.62068729757609,12.7460521037839,12.4666751712699
1278,64.1701524247059,57.2277034278153,1.87872112303158,6.62316951323638,12.7570668288789,12.4763705339564
1279,64.1777916698576,57.2414303646537,1.88174606261719,6.62645573480086,12.7666181539149,12.4844687626164
1280,64.1891684666331,57.2464382329066,1.88413621466793,6.62954359897375,12.7768775339288,12.4955028316512
1281,64.1982643745095,57.2596827407782,1.88587461635081,6.63370021467541,12.7909629148244,12.5029547160921
1282,64.2097306617627,57.2688223754008,1.88946188126232,6.63628790134796,12.7996973884447,12.5145331280556
1283,64.218821275804,57.2792482551656,1.89122180431756,6.640040618623,12.8084681743981,12.5210613636661
1284,64.2299952998734,57.2910724572974,1.89395787563534,6.64432599647102,12.8212929039456,12.5334921895423
1285,64.2404701625703,57.3013187001546,1.89758842182259,6.64691987553855,12.8307034559187,12.5407636682091
1286,64.2528939836932,57.3116726710185,1.89912991617258,6.65024458933011,12.8383115940782,12.5524994150195
1287,64.2618386765125,57.3210260862368,1.90293893411192,6.65353024722973,12.8521453662094,12.557550868757
1288,64.2711354345023,57.3310507939756,1.90497131574857,6.65605493493067,12.8604121316677,12.5698872351846
1289,64.2818272072062,57.3435375504264,1.90772624257962,6.66049142840286,12.8695296727482,12.5773222799973
1290,64.2912116559026,57.3528760227308,1.9108772053606,6.66380743025408,12.8824388862274,12.5893482615377
1291,64.3039666315013,57.3649429164768,1.91298968881537,6.66710417767108,12.891345541182,12.596249797314
1292,64.3112644344533,57.3745005838092,1.91684869492131,6.66975629339034,12.9030310847462,12.6045697620618
1293,64.3253002306653,57.3876615832252,1.91855756528342,6.6744164892441,12.9150903506177,12.6135185366676
1294,64.3313672996515,57.39557585536,1.92193187657808,6.67707947674762,12.9240844392088,12.6240339267065
1295,64.343497287173,57.4089763467544,1.92502653710097,6.68078091397834,12.9351626991817,12.6337160807388
1296,64.3522000889987,57.4188674859135,1.92793268145097,6.68289190751786,12.9443036267422,12.6453596679358
1297,64.3637454428355,57.4305166362894,1.93100739894936,6.68727576059225,12.9563399195684,12.6527573618556
1298,64.3713806668433,57.4412860334782,1.93506429372309,6.68978842427331,12.9643236309771,12.6632721803218
1299,64.3810362694418,57.4495990358267,1.93783523287146,6.69361230321003,12.9746807975721,12.6719044512784
1300,64.3925439599648,57.4611452143257,1.94159241132114,6.69692947313366,12.9860778858457,12.6819689245636
1301,64.4016389930076,57.4712059801689,1.94553825367044,6.70147482068462,12.9963926590582,12.6904983780434
1302,64.41452375937,57.4857915590247,1.94872743552438,6.70442384624059,13.0067835496707,12.6978466754802
1303,64.4195103587133,57.4921577673774,1.95240738105656,6.70789203959638,13.0163220230189,12.7088825369487
1304,64.4349171827852,57.5072993714342,1.95594923528416,6.71184230273347,13.0266940452814,12.7145809118558
1305,64.4421463599035,57.5126946802125,1.95921240073899,6.7145181709552,13.0380384032029,12.7280200270306
1306,64.4523417524501,57.5272521025687,1.96195239295383,6.71802776773905,13.046516748783,12.7346239326094
1307,64.4631208878118,57.5358556353983,1.96571166382309,6.72217432049577,13.0561671790873,12.7451393406651
1308,64.4729187085859,57.5467062985258,1.96802575448624,6.72544336045955,13.0685581964978,12.7554327828452
1309,64.4828049516229,57.5569109894621,1.97053509786188,6.72852790391676,13.0798148200685,12.7638844347562
1310,64.4902902386842,57.5645135473043,1.97333578578268,6.73249772934292,13.0873147686629,12.7730396001059
1311,64.5026273067516,57.5744992771106,1.9763088595127,6.73594785015036,13.0999895049675,12.7827367117819
1312,64.5087211857956,57.5856166900489,1.97965501027584,6.73921228647556,13.1123461218329,12.7924115483177
1313,64.5234655313377,57.5963169475606,1.98179177839045,6.74240313751551,13.1198647617359,12.8009437356189
1314,64.5294075772044,57.6082239020749,1.98504425638513,6.74682796381837,13.1310905263524,12.810233869308
1315,64.5387857859577,57.6170319181947,1.98734503692383,6.74919839650218,13.1417446899852,12.8204739938737
1316,64.5497941184755,57.6292580032312,1.99089455918861,6.75316792956254,13.1534535006497,12.8264132716541
1317,64.5573112850125,57.6353374337721,1.99303819719793,6.75775675347723,13.1646347189977,12.8394129424856
1318,64.5708079149199,57.6499676961978,1.99694136521672,6.76092847504828,13.1767233238726,12.8466145861411
1319,64.5771221176354,57.6550918372463,1.99992245977526,6.76270220814712,13.1855283728665,12.8548859290838
1320,64.5880772110215,57.6694977830392,2.00239520093171,6.76587877213125,13.1958526816659,12.8653284527293
1321,64.5969457957423,57.6798241861385,2.00609542030161,6.77186710265548,13.2078948985355,12.8733366029094
1322,64.6078697292891,57.6911335290212,2.00967825030335,6.77679155594768,13.2206472016904,12.8830668727714
1323,64.617465466665,57.7030744028025,2.01331648911168,6.77825862503663,13.228650239292,12.8946834996907
1324,64.6269627352697,57.7117590571906,2.01603697107289,6.78046327264203,13.2411365580108,12.9035444494744
1325,64.6389813027586,57.7254709444581,2.01896369397403,6.78540786210442,13.2515682505849,12.9119919581995
1326,64.6480589007357,57.7334589877486,2.02239120830067,6.78964333848409,13.2632597435168,12.9214409211765
1327,64.659304089786,57.7495292791229,2.0248197031088,6.79226718477366,13.2751263653212,12.9336229391441
1328,64.6668024727059,57.7558409702304,2.02860908752071,6.79652950079252,13.2850952011586,12.9406638915135
1329,64.6800996270075,57.7704645208914,2.03096554720972,6.79874772336914,13.2977219504551,12.9490206359051
1330,64.6858646331291,57.7796312758614,2.03388550524697,6.80239993947427,13.308214404846,12.9599587981669
1331,64.6978351845749,57.7913239191343,2.0364127087884,6.8063918622242,13.3186718893661,12.9686568535995
1332,64.7070034209164,57.7995404129417,2.03950610707176,6.81025485750031,13.3293409620958,12.9800721414912
1333,64.7185993261168,57.8111741638672,2.04239818840984,6.81296790063868,13.3406416191431,12.9864821324406
1334,64.7293766994913,57.8223903930658,2.04498726194086,6.81672372157416,13.3518173171847,12.9963475512013
1335,64.7376149612856,57.8318187458651,2.04781678470237,6.82030556702112,13.3643322937531,13.0051158010574
1336,64.7477833365619,57.8452777243249,2.04947449289744,6.82342995243485,13.3740933667951,13.0143407718327
1337,64.7564897322739,57.8521768895476,2.05256362277334,6.8270113835068,13.387127595635,13.0222833173237
1338,64.7682510410416,57.8659350949452,2.05490332102726,6.83092589888201,13.399837103497,13.0343764348479
1339,64.7727523227154,57.8734949941085,2.05797049029754,6.83481628936933,13.4094287116223,13.0419412866222
1340,64.7842218642469,57.8841267812182,2.06078043560459,6.83757754019992,13.4230468259794,13.0533065389727
1341,64.7937145144393,57.8959214122645,2.0625958207649,6.84000894103165,13.4338790519682,13.0608322074638
1342,64.8047411143535,57.9038883521077,2.066844975882,6.8453439578271,13.4437344754156,13.0719566358134
1343,64.8155535843955,57.916477591611,2.06852525355183,6.84840108220902,13.4549245629965,13.0785021568916
1344,64.8239881304782,57.9262721836843,2.0722535399581,6.85229232235731,13.4666015546162,13.0918705699431
1345,64.8366631925578,57.9366205700477,2.07458272722938,6.85411419908338,13.4762093690883,13.0980590108686
1346,64.8415867558576,57.9480358201483,2.07770618933661,6.85845188817827,13.4893826965512,13.1101240356009
1347,64.8536937620579,57.958562627997,2.08079546514195,6.86239806586736,13.4993674215992,13.11657006275
1348,64.8608320000087,57.9704466070984,2.08421542591247,6.86562562570642,13.5120240783921,13.1281939298773
1349,64.8698894256045,57.9789920730907,2.08708857838269,6.86920462433244,13.5246696159102,13.1356875902675
1350,64.8822536504027,57.9921196465899,2.09086398870134,6.87238205249013,13.5330262019891,13.1477728735459
1351,64.8909886253176,57.9979258425275,2.09391141245702,6.87690989851273,13.5464372268959,13.1548936908179
1352,64.902455515886,58.0127941272843,2.09816620967162,6.88016146422976,13.5600503875817,13.1668568596987
1353,64.9076954067808,58.0179680863656,2.10151179206936,6.88308794686784,13.567062337651,13.1741053644431
1354,64.9234417824891,58.0327555802301,2.10550608415805,6.88643174302184,13.5801679609506,13.1848717674663
1355,64.929287610567,58.0393325402772,2.10784295836038,6.89165556225385,13.5913877192849,13.1933366026929
1356,64.940221696259,58.0529880972622,2.11191468498118,6.89356838614513,13.6009545013429,13.2040197624474
1357,64.9491482022626,58.062886517065,2.11519727029236,6.89808639833985,13.614825330046,13.2112504451616
1358,64.9544235606938,58.0730359601743,2.11893743788949,6.90208879304155,13.6245268659897,13.2232309633255
1359,64.9680111556326,58.0858259653155,2.12142742689014,6.90534245319724,13.6351511715255,13.2315592427203
1360,64.9745333605066,58.0946355783021,2.12586281145644,6.90978871963716,13.6479310788652,13.2426644633762
1361,64.9881972095534,58.1054251023964,2.12867306971498,6.91363549123064,13.6554366497494,13.2517491702567
1362,64.9953665688984,58.1155034354415,2.13171220141065,6.91734055718557,13.6688403952248,13.2625000535602
1363,65.0084644277965,58.1276898469688,2.13595265218436,6.92006451262145,13.6775501291283,13.2706555987731
1364,65.0168841532758,58.1366073584333,2.13829620985795,6.92398551614081,13.6884187568717,13.2833070073574
1365,65.0261122896594,58.1485082827868,2.14217360901359,6.92833878358334,13.7002500890331,13.2921932426106
1366,65.0363455890155,58.1594372059954,2.14561898592403,6.93248451308462,13.7110865727667,13.3048525124774
1367,65.0448162253655,58.1692580328936,2.14829313827363,6.93422953671674,13.7220370206101,13.3146490184003
1368,65.0569957876249,58.1817573704155,2.15265515953045,6.93961531973075,13.7327243419799,13.3239420221285
1369,65.0630297682907,58.1934918026334,2.15629972284892,6.94273250407623,13.7437079586582,13.3343334033298
1370,65.0754154123949,58.2038259976373,2.15949821348169,6.9468931665682,13.7554577484068,13.3421876279645
1371,65.0843296257211,58.213174549673,2.16269974680562,6.95037927359216,13.7660752414643,13.3537781682968
1372,65.0941393498448,58.2257542537914,2.16599245928323,6.95339290129093,13.7780636641987,13.3635954271692
1373,65.1037365029591,58.2349569929888,2.16981059768617,6.95677474829015,13.7902927286943,13.3750603670475
1374,65.1111914745358,58.2480339254831,2.17291830227601,6.96224004094764,13.8005376978676,13.3833954428142
1375,65.1241779366078,58.2579076067144,2.17715124071805,6.96670450426456,13.8132905228862,13.3966842767688
1376,65.1319646528338,58.2734805489657,2.18026518880554,6.96904265447679,13.823881756417,13.404755609262
1377,65.1450882001783,58.2823104748872,2.18324942006359,6.97140369987082,13.8335130157391,13.416881055137
1378,65.1497834221883,58.2938275653573,2.18668771391078,6.97569731925735,13.8458009477884,13.4262009035007
1379,65.1635862099513,58.3037572396466,2.19098736292869,6.9797322724367,13.8593030198335,13.4362996557193
1380,65.1702911568541,58.3143942325789,2.19357685146698,6.98344008054741,13.8685629350067,13.4464441249045
1381,65.1818649841033,58.3265853975424,2.19763250383243,6.98773544296727,13.8816321854866,13.4556810173604
1382,65.1920371344829,58.3344666523476,2.20067032901022,6.99115835559294,13.8957958872538,13.4667827137651
1383,65.200715477353,58.3477375725657,2.20360311042644,6.99487179037495,13.9034308045161,13.477818901544
1384,65.2134704059035,58.3561880090178,2.20694098435204,6.9990116122729,13.9168146845371,13.4894811982621
1385,65.217937582545,58.3645715712729,2.20960656910407,7.0031410478778,13.9258328199724,13.4989077252376
1386,65.2302961806114,58.3774158417987,2.21322406342112,7.00627584448976,13.9389316819366,13.5113398800828
1387,65.2370233562943,58.385951024714,2.21625330648056,7.0096153250252,13.9498913218739,13.5176596427095
1388,65.24534222417,58.3988647726182,2.22133499230248,7.01387453445382,13.9604076903329,13.5332585933031
1389,65.2588418477827,58.4063974345235,2.22322952087839,7.01745105230989,13.9715693840208,13.5397233759619
1390,65.2672486502784,58.4205351422515,2.22729359234181,7.02139006468378,13.984139083564,13.5545323006121
1391,65.2788988913468,58.4265608780731,2.23156282512049,7.02507596795982,13.9955189814912,13.5629546997148
1392,65.2845655191499,58.4390618133543,2.23445260977359,7.0290018216882,14.0056881456411,13.5729244933794
1393,65.2990655297231,58.4499019239292,2.23817590883848,7.03294847161178,14.0182530797174,13.5834757683108
1394,65.3046500601595,58.462394300003,2.24155323649566,7.03612169056045,14.0288380542638,13.5919784673523
1395,65.3157140002954,58.4746422363948,2.24517300614735,7.04113660051065,14.0398931984455,13.6033836391719
1396,65.3247477228113,58.4830262439639,2.24893594995784,7.04409714838467,14.0516822721233,13.6116778658201
1397,65.3304079636802,58.4958068051368,2.25222074911946,7.04825480849253,14.0598444136557,13.6234105754735
1398,65.3446248961004,58.5035993639689,2.25562058052548,7.05175427418581,14.0738073350583,13.6307285909055
1399,65.349536002761,58.5188929234661,2.25861113916959,7.05604148784239,14.0837038246609,13.6464967774126
1400,65.3585875811893,58.5270631711923,2.26351622892035,7.05927785977722,14.0933785878511,13.6534345841021
1401,65.3693952013406,58.5400281989601,2.26613123546088,7.0631461733448,14.1086583511995,13.6659580598888
1402,65.3786189623526,58.5504215152552,2.27002268253529,7.06784413639572,14.1179413695496,13.6749287009323
1403,65.3899817260157,58.5636802151186,2.27347671102812,7.07059394130138,14.1285038821174,13.6866412669712
1404,65.3974925795858,58.5736377913747,2.27676171770752,7.07293701460443,14.1402723668182,13.6973723588139
1405,65.4111258484648,58.5844475219625,2.2810808968628,7.07676797743312,14.1530151357467,13.7078320237059
1406,65.4155249328863,58.5956860758424,2.28363672996984,7.08260831627154,14.1615854094898,13.7188474496804
1407,65.4254354255241,58.6069570768936,2.28770204669321,7.08706048283619,14.1760957431679,13.7277071183154
1408,65.4361242236482,58.6183617960365,2.29041501939875,7.08909046935524,14.1857608394121,13.7415585775433
1409,65.44282096483,58.6288206642913,2.29395286938339,7.09173860785839,14.1959142485155,13.7500891035407
1410,65.4559924417095,58.6418424918643,2.29662336445979,7.09645841502649,14.2066689290926,13.7614973520925
1411,65.4625978837942,58.6503577504207,2.30048608479533,7.10180728325441,14.2166607641496,13.7712300367663
1412,65.4731182532758,58.6646276101382,2.30415268330642,7.10513621827064,14.2307357367253,13.7813576089916
1413,65.4817271316611,58.6728254912161,2.30844182540102,7.10788567246878,14.2390639807571,13.7924196749867
1414,65.4896635644495,58.6875518200542,2.31114785022774,7.11159788062069,14.2522586155913,13.8019700007791
1415,65.5004903600029,58.6975374965667,2.31426764917991,7.1155757255606,14.2624576404244,13.8137982348758
1416,65.508240342888,58.71051164209,2.31919856822099,7.12135009605919,14.2722759051974,13.823870026824
1417,65.5216727538063,58.7170657726269,2.32232124904119,7.12317014213709,14.2839196624815,13.835482366319
1418,65.5247862055312,58.7318230657856,2.32506566455964,7.1258499061076,14.2954423666992,13.8469174320752
1419,65.5354581420438,58.7401945853793,2.32911679759301,7.13027151265988,14.3052787322051,13.857134147691
1420,65.5464406692775,58.7508659621172,2.33272046139249,7.13564850014675,14.3181838620489,13.8666498051534
1421,65.5538744535283,58.7613574387655,2.33598784734879,7.13877052603507,14.3247585377021,13.8790976828527
1422,65.5658810428098,58.7716924932525,2.33919547329103,7.14153551230773,14.3382857596066,13.8905156654502
1423,65.572615662903,58.7842223933767,2.34293571794281,7.14462128840959,14.3469856696637,13.9012625079432
1424,65.5829947066542,58.7944885111385,2.34652580424932,7.14964950989666,14.3602397545672,13.9123165338531
